x,y,z, 
-0.08728027,-0.97442627,9.846451, 
-0.08728027,-0.97442627,9.846451, 
-0.07450867,-0.9680481,9.840073, 
-0.07450867,-0.9680481,9.840073, 
-0.0809021,-0.97442627,9.846451, 
-0.0809021,-0.97442627,9.846451, 
-0.08728027,-0.9488983,9.833679, 
-0.0809021,-0.96165466,9.840073, 
-0.093673706,-0.9552765,9.840073, 
-0.08728027,-0.9680481,9.840073, 
-0.08728027,-0.9616699,9.846451, 
-0.0809021,-0.96165466,9.827301, 
-0.0809021,-0.9680481,9.840073, 
-0.0809021,-0.96165466,9.846451, 
-0.0809021,-0.9680481,9.840073, 
-0.08728027,-0.96165466,9.833679, 
-0.08728027,-0.9680481,9.840073, 
-0.0809021,-0.9680481,9.833679, 
-0.0809021,-0.9680481,9.846451, 
-0.0809021,-0.97442627,9.827301, 
-0.08728027,-0.9680481,9.840073, 
-0.0809021,-0.97442627,9.840073, 
-0.0809021,-0.97442627,9.846451, 
-0.0809021,-0.97442627,9.840073, 
-0.0809021,-0.97442627,9.840073, 
-0.0809021,-0.97442627,9.846451, 
-0.0809021,-0.97442627,9.833679, 
-0.08728027,-0.97442627,9.846451, 
-0.08728027,-0.97442627,9.840073, 
-0.08728027,-0.97442627,9.852829, 
-0.0809021,-0.97442627,9.840073, 
-0.093673706,-0.97442627,9.840073, 
-0.0809021,-0.97442627,9.840073, 
-0.0809021,-0.97442627,9.840073, 
-0.093673706,-0.97442627,9.840073, 
-0.0809021,-0.97442627,9.846451, 
-0.0809021,-0.97442627,9.840073, 
-0.08728027,-0.97442627,9.846451, 
-0.0809021,-0.97442627,9.846451, 
-0.08728027,-0.9808197,9.840073, 
-0.0809021,-0.97442627,9.846451, 
-0.07450867,-0.97442627,9.840073, 
-0.08728027,-0.97442627,9.840073, 
-0.0809021,-0.97442627,9.833679, 
-0.07450867,-0.97442627,9.840073, 
-0.0809021,-0.9808197,9.833679, 
-0.0809021,-0.97442627,9.840073, 
-0.08728027,-0.97442627,9.833679, 
-0.093673706,-0.97442627,9.846451, 
-0.0809021,-0.9808197,9.840073, 
-0.093673706,-0.97442627,9.840073, 
-0.08728027,-0.97442627,9.833679, 
-0.0809021,-0.97442627,9.840073, 
-0.08728027,-0.97442627,9.846451, 
-0.07450867,-0.97442627,9.846451, 
-0.0809021,-0.97442627,9.840073, 
-0.093673706,-0.97442627,9.840073, 
-0.093673706,-0.97442627,9.827301, 
-0.08728027,-0.9808197,9.827301, 
-0.08728027,-0.97442627,9.846451, 
-0.093673706,-0.97442627,9.840073, 
-0.07450867,-0.9871979,9.846451, 
-0.093673706,-0.96165466,9.840073, 
-0.0809021,-0.9680481,9.840073, 
-0.07450867,-0.9680481,9.840073, 
-0.0809021,-0.97442627,9.846451, 
-0.07450867,-0.97442627,9.840073, 
-0.0809021,-0.9680481,9.840073, 
-0.0809021,-0.97442627,9.840073, 
-0.08728027,-0.97442627,9.840073, 
-0.07450867,-0.97442627,9.846451, 
-0.08728027,-0.9680481,9.833679, 
-0.08728027,-0.97442627,9.846451, 
-0.08728027,-0.9680481,9.840073, 
-0.0809021,-0.9808197,9.846451, 
-0.08728027,-0.97442627,9.833679, 
-0.08728027,-0.97442627,9.846451, 
-0.0809021,-0.97442627,9.840073, 
-0.0809021,-0.97442627,9.840073, 
-0.08728027,-0.97442627,9.833679, 
-0.0809021,-0.97442627,9.846451, 
-0.0809021,-0.97442627,9.840073, 
-0.0809021,-0.97442627,9.833679, 
-0.07450867,-0.97442627,9.840073, 
-0.093673706,-0.97442627,9.840073, 
-0.07450867,-0.97442627,9.833679, 
-0.0809021,-0.97442627,9.840073, 
-0.0809021,-0.9680481,9.833679, 
-0.08728027,-0.97442627,9.833679, 
-0.0809021,-0.97442627,9.846451, 
-0.07450867,-0.97442627,9.827301, 
-0.0809021,-0.9680481,9.846451, 
-0.08728027,-0.97442627,9.840073, 
-0.07450867,-0.97442627,9.846451, 
-0.0809021,-0.9680481,9.840073, 
-0.07450867,-0.97442627,9.846451, 
-0.0809021,-0.97442627,9.833679, 
-0.07450867,-0.97442627,9.846451, 
-0.0809021,-0.97442627,9.833679, 
-0.0809021,-0.97442627,9.833679, 
-0.0809021,-0.97442627,9.846451, 
-0.08728027,-0.97442627,9.833679, 
-0.07450867,-0.9808197,9.827301, 
-0.08728027,-0.97442627,9.846451, 
-0.0809021,-0.97442627,9.846451, 
-0.07450867,-0.97442627,9.840073, 
-0.07450867,-0.97442627,9.840073, 
-0.0809021,-0.9808197,9.846451, 
-0.0809021,-0.97442627,9.846451, 
-0.07450867,-0.97442627,9.846451, 
-0.0809021,-0.97442627,9.846451, 
-0.0809021,-0.97442627,9.840073, 
-0.07450867,-0.97442627,9.840073, 
-0.0809021,-0.97442627,9.840073, 
-0.0809021,-0.9680481,9.840073, 
-0.0809021,-0.97442627,9.840073, 
-0.07450867,-0.97442627,9.833679, 
-0.07450867,-0.97442627,9.846451, 
-0.08728027,-0.97442627,9.846451, 
-0.07450867,-0.97442627,9.846451, 
-0.0809021,-0.97442627,9.833679, 
-0.0809021,-0.97442627,9.833679, 
-0.0809021,-0.97442627,9.833679, 
-0.08728027,-0.97442627,9.833679, 
-0.0809021,-0.97442627,9.833679, 
-0.0809021,-0.97442627,9.840073, 
-0.093673706,-0.97442627,9.846451, 
-0.093673706,-0.9680481,9.833679, 
-0.0809021,-0.97442627,9.840073, 
-0.08728027,-0.97442627,9.840073, 
-0.0809021,-0.97442627,9.840073, 
-0.08728027,-0.9808197,9.833679, 
-0.0809021,-0.97442627,9.840073, 
-0.08728027,-0.9808197,9.840073, 
-0.08728027,-0.97442627,9.833679, 
-0.0809021,-0.97442627,9.833679, 
-0.07450867,-0.97442627,9.827301, 
-0.08728027,-0.9680481,9.846451, 
-0.08728027,-0.97442627,9.846451, 
-0.07450867,-0.9680481,9.846451, 
-0.0809021,-0.97442627,9.833679, 
-0.07450867,-0.97442627,9.833679, 
-0.093673706,-0.97442627,9.833679, 
-0.07450867,-0.97442627,9.840073, 
-0.08728027,-0.97442627,9.833679, 
-0.0809021,-0.9680481,9.840073, 
-0.093673706,-0.97442627,9.833679, 
-0.07450867,-0.97442627,9.833679, 
-0.07450867,-0.97442627,9.833679, 
-0.0809021,-0.97442627,9.840073, 
-0.0809021,-0.97442627,9.846451, 
-0.0809021,-0.97442627,9.833679, 
-0.0809021,-0.97442627,9.833679, 
-0.07450867,-0.97442627,9.840073, 
-0.0809021,-0.97442627,9.840073, 
-0.07450867,-0.97442627,9.846451, 
-0.0809021,-0.97442627,9.840073, 
-0.08728027,-0.97442627,9.846451, 
-0.0809021,-0.97442627,9.833679, 
-0.0809021,-0.9680481,9.833679, 
-0.0809021,-0.97442627,9.840073, 
-0.55015564,1.9991608,9.445816, 
-0.3889618,2.1970825,9.102646, 
-0.24690247,2.364685,9.343674, 
-0.1846466,2.4285278,9.327713, 
-0.045776367,2.4939728,9.252686, 
-0.03779602,3.0095215,9.059555, 
0.02444458,3.113266,8.832901, 
0.07872009,3.7150116,8.5503845, 
-0.2421112,3.494751,9.742706, 
-0.5278168,2.139618,9.658112, 
-0.5182495,2.4955597,7.919922, 
0.07872009,3.6495667,8.740326, 
1.2247467,3.6527557,10.812103, 
0.31973267,2.9233246,7.7842407, 
-0.14474487,3.4388733,7.5320587, 
-0.5868683,4.264084,8.662125, 
0.595871,2.7573395,10.989288, 
0.08670044,2.9696198,7.1617584, 
-0.07771301,3.9368744,8.820129, 
0.51605225,3.3734436,10.805725, 
-0.2580719,2.8930054,7.0707703, 
0.032424927,3.5793457,7.833725, 
-0.069732666,3.951233,10.234314, 
-0.7895813,1.4069977,10.625366, 
-0.508667,2.3104095,8.25032, 
-0.6970062,2.8211823,8.955811, 
-0.9092865,3.0733643,9.051575, 
-1.576477,2.7621155,9.083496, 
-1.4551697,2.4875793,9.412308, 
-0.41448975,2.2657166,9.530411, 
0.54797363,2.385437,9.241516, 
1.2710266,2.999939,8.406738, 
1.3109436,3.4133453,9.477737, 
0.46018982,3.5154877,8.548798, 
-0.036209106,3.9001617,7.7986145, 
-0.36820984,4.4811554,10.298157, 
-0.25167847,2.6663513,8.46579, 
-0.24848938,2.926529,7.9614105, 
0.21757507,4.153946,8.633392, 
0.8592224,3.3255615,11.051529, 
0.014877319,2.9664307,7.113861, 
-0.32829285,3.520279,7.7571106, 
-0.38735962,3.9480438,11.289352, 
-0.49908447,2.3487244,8.619019, 
-0.4512024,3.0797424,6.7818756, 
0.08030701,4.248123,10.018829, 
0.5096741,2.1763306,9.744293, 
-0.5405884,2.4620514,8.215195, 
-0.46876526,3.2904358,8.219986, 
-0.5932617,1.90979,11.967712, 
1.1593018,1.1452332,8.883987, 
-0.35064697,1.301651,9.688431, 
-0.6395416,1.5586243,9.707581, 
-1.0864563,1.8938141,9.532013, 
-1.0433655,2.7381744,8.746719, 
-0.8885498,3.3766327,8.628601, 
-0.7448883,3.4676056,8.687653, 
-0.15112305,3.0510254,8.791397, 
-0.0234375,3.5139008,8.9318695, 
0.23194885,3.6926575,9.040405, 
-0.40811157,4.0565796,9.15213, 
-0.67785645,2.545044,10.818497, 
-0.28359985,2.685501,7.158554, 
-1.0944366,3.7389526,7.7810516, 
0.38038635,4.0278473,10.772202, 
0.5240326,2.9807892,8.105072, 
-0.03779602,3.3319397,7.294235, 
0.35006714,4.809952,9.233536, 
-0.27882385,3.3973846,10.1145935, 
0.2862091,3.1691284,6.6956787, 
-0.38735962,4.246521,8.882385, 
0.17129517,3.3319397,11.5846405, 
0.41870117,3.0270844,7.0611877, 
-0.25167847,4.039032,7.429901, 
-0.5709076,4.675888,9.640549, 
-0.20858765,2.5163116,9.464966, 
-0.5278168,2.8690643,7.9614105, 
-1.0274048,3.1531677,9.1154175, 
-0.67466736,2.9696198,8.786621, 
0.08509827,2.8499146,9.246307, 
0.006881714,2.9616394,9.410706, 
-0.09686279,2.8690643,9.180862, 
-0.060150146,2.9041748,9.118607, 
-0.11122131,2.975998,8.982941, 
-0.21018982,2.999939,9.038803, 
-0.14634705,3.0158997,9.027634, 
-0.07929993,3.0797577,9.024445, 
-0.27563477,3.044632,9.030823, 
-0.20539856,3.1707306,8.9366455, 
-0.18145752,3.244156,8.959, 
-0.10005188,3.202652,8.853653, 
-0.04737854,3.2649078,8.804169, 
-0.12080383,3.199463,8.965378, 
-0.14155579,3.1388092,8.951019, 
-0.09048462,3.1228485,9.118607, 
-0.20858765,3.0286713,9.048386, 
-0.216568,3.0414429,8.94783, 
-0.12399292,3.1052856,8.987732, 
-0.1383667,3.134018,8.990921, 
-0.10005188,3.1707306,8.96698, 
-0.12080383,3.1771088,8.955811, 
-0.06813049,3.1755219,8.911118, 
-0.060150146,3.2170105,8.990921, 
-0.0138549805,2.9376984,8.911118, 
-0.20539856,2.8674622,9.075516, 
-0.1878357,2.7860565,9.014862, 
0.20002747,2.840332,9.327698, 
0.3564453,2.8115997,9.040405, 
0.52723694,3.1436005,8.579117, 
0.713974,3.3909912,8.9765625, 
-0.13995361,3.5601807,8.901535, 
-0.4352417,1.8331604,11.606995, 
-0.041000366,2.3678741,8.144974, 
-0.53419495,3.0574036,6.998947, 
-0.09046936,3.5984955,11.942169, 
0.2654724,2.9281158,8.038025, 
-0.42407227,3.5905151,6.4418945, 
-0.94918823,4.062973,10.647705, 
-0.6539154,2.361496,9.547974, 
0.094680786,3.185089,6.456253, 
0.037216187,3.7549133,10.888733, 
0.46817017,2.273697,9.527222, 
-0.13835144,2.95047,6.635025, 
-0.7433014,4.1252136,10.120987, 
-0.9220581,2.292862,10.368378, 
0.24630737,2.8914032,6.004547, 
0.40592957,4.083725,10.919052, 
0.5942688,2.342331,9.246307, 
0.27983093,3.065384,7.42511, 
-0.6602936,4.244934,9.832077, 
-0.5693207,2.6647491,9.83049, 
0.22077942,2.817978,6.6845093, 
0.6676941,4.174698,9.950195, 
0.3149414,2.8147888,9.779419, 
-0.50387573,3.3431091,6.9877777, 
-0.57569885,4.1411743,11.016418, 
-0.21975708,2.1970825,9.517639, 
0.5336151,2.7573242,6.266327, 
0.6660919,4.0917053,9.889542, 
0.48254395,2.2322083,10.6987915, 
0.4202881,2.0757751,8.079529, 
-0.053756714,1.9879913,9.643738, 
0.54797363,2.3503113,9.342072, 
-0.23092651,2.7796783,8.959, 
-0.2883911,2.931305,9.056366, 
-0.46876526,2.6934814,9.346863, 
-0.37298584,2.5641937,9.231934, 
-0.4607849,2.6360168,9.104248, 
0.20800781,2.7733002,8.984543, 
-0.034606934,2.66156,8.850464, 
0.08351135,2.596115,9.975739, 
-0.963562,2.9504547,9.233536, 
-0.46237183,3.1866913,8.224777, 
-0.95718384,3.4165344,8.965378, 
-0.017059326,2.1555939,10.58226, 
0.3021698,2.0885468,8.521652, 
0.23832703,2.885025,8.207214, 
-0.8454437,2.9632263,10.689209, 
-0.7895813,1.5458679,9.298981, 
-0.08569336,2.364685,7.6677246, 
-0.34106445,3.3670502,9.844849, 
-0.14474487,2.0981293,10.349228, 
-0.3171234,2.2465668,7.7746735, 
-0.35862732,2.932907,8.561554, 
-0.6858368,3.1228485,10.963745, 
0.045196533,1.549057,9.316528, 
-0.03302002,2.3343506,7.7555084, 
-0.29318237,3.317566,9.549576, 
0.15533447,2.4732208,10.459366, 
0.4298706,1.9784088,8.496124, 
0.33569336,2.0390625,9.710785, 
0.28781128,2.3263702,9.215973, 
-0.29478455,2.5849457,8.78981, 
-0.12080383,2.7860565,9.227142, 
-0.40811157,2.768509,9.265457, 
-0.23892212,2.8498993,8.990921, 
-0.39852905,2.8451233,9.158508, 
-0.3442688,2.8562927,9.085098, 
-0.42407227,2.8914032,9.059555, 
-0.4671631,2.8562927,9.038803, 
-0.34266663,2.8658752,9.153732, 
-0.40171814,2.8546906,9.027634, 
-0.32351685,2.886612,9.056366, 
-0.28041077,2.8115997,9.069138, 
-0.43363953,2.706253,9.225555, 
-0.34425354,2.7445679,9.155319, 
-0.31233215,2.7637177,9.14415, 
-0.4033203,2.7397766,9.091476, 
-0.35383606,2.79245,9.17128, 
-0.29478455,2.857895,9.045197, 
-0.3442688,2.816391,8.963791, 
-0.31393433,2.8674622,9.192032, 
-0.23413086,2.857895,9.041992, 
-0.2883911,2.8754425,9.0707245, 
-0.15751648,2.9424896,9.148941, 
-0.32670593,2.8339386,9.030823, 
-0.38417053,2.81958,9.104248, 
-0.23890686,2.816391,9.045197, 
-0.37937927,2.7684937,9.187241, 
-0.2995758,2.7078552,9.235138, 
-0.17347717,2.7142334,9.11702, 
-0.2293396,2.7621155,9.062744, 
-0.3650055,2.771698,9.091476, 
-0.3283081,2.7860565,9.136169, 
-0.35064697,2.7733002,9.118622, 
-0.35543823,2.7828674,9.109039,
